run_key,campaign,method_id,method_display_vi,family,scenario,ratio,variant,garbage_rate,sql_structure_rate,unique_rate,normalized_unique_rate,dominant_payload_share,normalized_dominant_payload_share,family_motif_coverage,family_motif_hit_rate,eligible_requests,blocked_requests,not_blocked_requests,not_sent_too_long,waf_not_blocked_rate,quality_metrics_path,quality_metrics_sha256
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,D,200,V5,0.04600000000000004,0.954,0.998,0.996,0.004,0.004,1.0,0.858,1000,922,78,0,0.078,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V5/quality_metrics.json,c756ffd7a4ede46757aacd61ea0edf83e24c9902ad98eec02e593acb1cb8af94
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,D,200,V6,0.6392785571142284,0.36072144288577157,0.9919839679358717,0.9899799599198397,0.01002004008016032,0.012024048096192385,0.5,0.006012024048096192,1000,116,884,0,0.884,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V6/quality_metrics.json,0a41defbe8b3a7b5138a8daaf80ce154c9db591db7e2b14dd3b9a296aab61b20
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,D,200,V7,0.04200000000000004,0.958,0.182,0.17,0.506,0.506,0.5,0.832,1000,944,56,0,0.056,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V7/quality_metrics.json,ea615dd61d84d82c2e205d078023f65e2c2f498b734d9b03aefda6d5473cfbd1
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,D,200,V8,0.04609218436873752,0.9539078156312625,1.0,1.0,0.002004008016032064,0.002004008016032064,1.0,0.5290581162324649,1000,870,130,0,0.13,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V8/quality_metrics.json,2cb9e7c76b9aa0d53e97d2622a09e04fe8b8a41091b9cf49daa001208fa02ece
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,F,200,V1,0.928,0.072,1.0,1.0,0.002,0.002,0.25,0.006,1000,44,956,0,0.956,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V1/quality_metrics.json,ea77a25a041768a3138a064a7db92ae872597541b9b15ed53a1500cfcfc7eb61
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,F,200,V2,0.19153225806451613,0.8084677419354839,1.0,1.0,0.0020161290322580645,0.0020161290322580645,0.75,0.4495967741935484,1000,630,370,0,0.37,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V2/quality_metrics.json,ee163f8951657164b9242e11830d90475fdaa2656daaa0a0796cb524d87359a2
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,F,200,V3,0.16000000000000003,0.84,1.0,1.0,0.002,0.002,0.75,0.308,1000,576,424,0,0.424,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V3/quality_metrics.json,77bde7b97b720a813c7876ba1e551440d8bb643ff142a4e42e5ab8e8d29058c4
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,F,200,V4,0.41164658634538154,0.5883534136546185,0.8232931726907631,0.821285140562249,0.1606425702811245,0.1606425702811245,0.75,0.13253012048192772,1000,342,658,0,0.658,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V4/quality_metrics.json,2f3744d1e5633f322ebef583975b339e1c64da1286d88edf4bb79f5281106a6e
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,F,200,V5,0.18400000000000005,0.816,1.0,1.0,0.002,0.002,0.75,0.206,1000,500,500,0,0.5,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V5/quality_metrics.json,d246fc53a52d2204ac9d533c6e78b0771dab763bf8dc445f1918243d3f15e2c4
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,F,200,V6,0.7074148296593186,0.2925851703406814,0.9559118236472945,0.9519038076152304,0.04008016032064128,0.04208416833667335,0.0,0.0,1000,100,900,0,0.9,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V6/quality_metrics.json,4bf1c9da208c0edfeab29b11887e5e04a8a8b36f6ae0cc546253e3fa6ce8b9af
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,F,200,V7,0.12,0.88,0.132,0.13,0.784,0.784,0.25,0.878,1000,12,988,0,0.988,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V7/quality_metrics.json,17010d90c40426ddaa1c5a225fa75306dd08f7e8791a51b30be58f867ab93fd7
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,SeqGAN cải tiến,union,F,200,V8,0.06425702811244982,0.9357429718875502,1.0,1.0,0.002008032128514056,0.002008032128514056,0.75,0.38755020080321284,1000,652,348,0,0.348,final_result_info/phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V8/quality_metrics.json,9d71667213672bae61cfa312de36f4f9654a82978a53ffecbb401edcf06a17c1
