probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error
9638,3545,GET,"admin"" or 1  =  1",http://localhost:18080/?payload=admin%22+or+1++%3D++1,403,True,blocked,True,53,5.641,1,
9639,3545,POST,"admin"" or 1  =  1",http://localhost:18080/,403,True,blocked,True,23,7.977,1,
9640,4178,GET,"1""   )    )    and m",http://localhost:18080/?payload=1%22+++%29++++%29++++and+m,403,True,blocked,True,58,9.195,1,
9641,4178,POST,"1""   )    )    and m",http://localhost:18080/,403,True,blocked,True,23,9.206,1,
9642,5307,GET,1'+  (  select 'rpds' where 5870  =  5870 and 4595  =  4595#,http://localhost:18080/?payload=1%27%2B++%28++select+%27rpds%27+where+5870++%3D++5870+and+4595++%3D++4595%23,403,True,blocked,True,108,8.422,1,
9643,5307,POST,1'+  (  select 'rpds' where 5870  =  5870 and 4595  =  4595#,http://localhost:18080/,403,True,blocked,True,23,8.219,1,
9644,1804,GET,"-2872  )   where 8797  =  8797 or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",http://localhost:18080/?payload=-2872++%29+++where+8797++%3D++8797+or+1+group+by+concat++%28++0x7171706a71%2C++%28++select+++%28++case+when+++%28++4232++%3D++4232++%29+++then+1+else+0+end+++%29++++%29+++%2C0x717a767a71%2Cfloor++%28++rand++%28++0++%29++%2A2+++%29++++%29++++having+min++%28++0++%29++%23,403,True,blocked,True,301,7.422,1,
9645,1804,POST,"-2872  )   where 8797  =  8797 or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",http://localhost:18080/,403,True,blocked,True,23,7.042,1,
9646,5129,GET,"1""   )    )    and 9800  =  8713",http://localhost:18080/?payload=1%22+++%29++++%29++++and+9800++%3D++8713,403,True,blocked,True,72,6.154,1,
9647,5129,POST,"1""   )    )    and 9800  =  8713",http://localhost:18080/,403,True,blocked,True,23,5.68,1,
9648,4789,GET,1'   )    )    as qqvk where 1007  =  1007,http://localhost:18080/?payload=1%27+++%29++++%29++++as+qqvk+where+1007++%3D++1007,403,True,blocked,True,82,9.38,1,
9649,4789,POST,1'   )    )    as qqvk where 1007  =  1007,http://localhost:18080/,403,True,blocked,True,23,10.804,1,
9650,2853,GET,"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   '%'  =  '",http://localhost:18080/?payload=select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000++%29+++and++++%28++++%28+++%27%25%27++%3D++%27,403,True,blocked,True,147,9.72,1,
9651,2853,POST,"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   '%'  =  '",http://localhost:18080/,403,True,blocked,True,23,10.127,1,
9652,5034,GET,"1""  )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and   (  ""kxws"" like ""kxws",http://localhost:18080/?payload=1%22++%29+++rlike+++%28++select+++%28++case+when+++%28++7689++%3D++7689++%29+++then+1+else+0x28+end+++%29++++%29++++and+++%28++%22kxws%22+like+%22kxws,403,True,blocked,True,182,9.922,1,
9653,5034,POST,"1""  )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and   (  ""kxws"" like ""kxws",http://localhost:18080/,403,True,blocked,True,23,11.425,1,
9654,3467,GET,"1   )    )     )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  2997  =  2997",http://localhost:18080/?payload=1+++%29++++%29+++++%29+++and+char++%28++111++%29++%7C%7Cchar++%28++77++%29++%7C%7Cchar++%28++121++%29++%7C%7Cchar++%28++88++%29++++%3D++regexp_substring++%28++repeat++%28++left++%28++crypt_key++%28++char++%28++65++%29++%7C%7Cchar++%28++69++%29++%7C%7Cchar++%28++83++%29++%2Cnull++%29++%2C0++%29++%2C500000000++%29++%2Cnull++%29+++and++++%28++++%28+++++%28++2997++%3D++2997,403,True,blocked,True,404,9.099,1,
9655,3467,POST,"1   )    )     )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  2997  =  2997",http://localhost:18080/,403,True,blocked,True,23,7.698,1,
9656,5856,GET,end and '%'  =  ',http://localhost:18080/?payload=end+and+%27%25%27++%3D++%27,403,True,blocked,True,59,8.89,1,
9657,5856,POST,end and '%'  =  ',http://localhost:18080/,403,True,blocked,True,23,11.572,1,
9658,8,GET, union   (  select @@version  )   --,http://localhost:18080/?payload=+union+++%28++select+%40%40version++%29+++--,403,True,blocked,True,76,10.594,1,
9659,8,POST, union   (  select @@version  )   --,http://localhost:18080/,403,True,blocked,True,23,9.089,1,
9660,3392,GET,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  'gsup'  =  'gsup",http://localhost:18080/?payload=call+regexp_substring++%28++repeat++%28++right++%28++char++%28++3702++%29++%2C0++%29++%2C500000000++%29++%2Cnull++%29+++and++++%28++++%28+++++%28++%27gsup%27++%3D++%27gsup,200,False,bypass,True,203,9.72,1,
9661,3392,POST,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  'gsup'  =  'gsup",http://localhost:18080/,200,False,bypass,True,23,12.831,1,
9662,4686,GET,1 where 1015  =  1015,http://localhost:18080/?payload=1+where+1015++%3D++1015,200,False,bypass,True,55,7.455,1,
9663,4686,POST,1 where 1015  =  1015,http://localhost:18080/,200,False,bypass,True,23,8.102,1,
9664,5188,GET,"-6681""  )   or 5251  =  1162",http://localhost:18080/?payload=-6681%22++%29+++or+5251++%3D++1162,403,True,blocked,True,66,6.463,1,
9665,5188,POST,"-6681""  )   or 5251  =  1162",http://localhost:18080/,403,True,blocked,True,23,7.297,1,
9666,1962,GET,"1""   )    )     )   or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (     (  ""oyxk""  =  ""oyxk",http://localhost:18080/?payload=1%22+++%29++++%29+++++%29+++or+++%28++select+9173+from++%28++select+count++%28++%2A++%29++%2Cconcat++%28++0x7171706a71%2C++%28++select+++%28++elt++%28++9173++%3D++9173%2C1+++%29++++%29+++++%29++%2C0x717a767a71%2Cfloor++%28++rand++%28++0++%29++%2A2+++%29++++%29+++x+from+information_schema.character_sets+group+by+x++%29++a++%29+++and++++%28++++%28+++++%28++%22oyxk%22++%3D++%22oyxk,403,True,blocked,True,413,6.779,1,
9667,1962,POST,"1""   )    )     )   or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (     (  ""oyxk""  =  ""oyxk",http://localhost:18080/,403,True,blocked,True,23,7.22,1,
9668,2084,GET,"1 or elt  (  6272  =  6272,sleep  (  5   )    )   # klaw",http://localhost:18080/?payload=1+or+elt++%28++6272++%3D++6272%2Csleep++%28++5+++%29++++%29+++%23+klaw,403,True,blocked,True,102,6.505,1,
9669,2084,POST,"1 or elt  (  6272  =  6272,sleep  (  5   )    )   # klaw",http://localhost:18080/,403,True,blocked,True,23,5.4,1,
9670,5459,GET,"1""  )   where 1392  =  1392 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  --",http://localhost:18080/?payload=1%22++%29+++where+1392++%3D++1392+procedure+analyse++%28++extractvalue++%28++5840%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++case+when+++%28++5840++%3D++5840++%29+++then+1+else+0+end+++%29++++%29+++%2C0x717a767a71+++%29++++%29+++%2C1++%29++--,403,True,blocked,True,289,6.561,1,
9671,5459,POST,"1""  )   where 1392  =  1392 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  --",http://localhost:18080/,403,True,blocked,True,23,10.322,1,
9672,290,GET,"1"" and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   ",http://localhost:18080/?payload=1%22+and+6969++%3D++++%28++select+6969+from+pg_sleep++%28++5+++%29++++%29+++,403,True,blocked,True,108,6.409,1,
9673,290,POST,"1"" and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   ",http://localhost:18080/,403,True,blocked,True,23,11.914,1,
9674,4602,GET,select * from users where id  =  '1' or $<\ or 1  =  1 -- 1',http://localhost:18080/?payload=select+%2A+from+users+where+id++%3D++%271%27+or+%24%3C%5C+or+1++%3D++1+--+1%27,403,True,blocked,True,110,11.169,1,
9675,4602,POST,select * from users where id  =  '1' or $<\ or 1  =  1 -- 1',http://localhost:18080/,403,True,blocked,True,23,11.091,1,
9676,3268,GET,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual  )  ||'",http://localhost:18080/?payload=select+dbms_pipe.receive_message++%28++chr++%28++66++%29++%7C%7Cchr++%28++67++%29++%7C%7Cchr++%28++79++%29++%7C%7Cchr++%28++101++%29++%2C5++%29+++from+dual++%29++%7C%7C%27,403,True,blocked,True,203,12.305,1,
9677,3268,POST,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual  )  ||'",http://localhost:18080/,403,True,blocked,True,23,11.373,1,
9678,3656,GET,"1""   )    )    as uels where 9447  =  9447 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )  --",http://localhost:18080/?payload=1%22+++%29++++%29++++as+uels+where+9447++%3D++9447+or+2633++%3D++dbms_pipe.receive_message++%28++chr++%28++112++%29++%7C%7Cchr++%28++65++%29++%7C%7Cchr++%28++65++%29++%7C%7Cchr++%28++103++%29++%2C5++%29++--,403,True,blocked,True,238,9.124,1,
9679,3656,POST,"1""   )    )    as uels where 9447  =  9447 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )  --",http://localhost:18080/,403,True,blocked,True,23,8.652,1,
9680,5693,GET,"1' where 9420  =  9420 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",http://localhost:18080/?payload=1%27+where+9420++%3D++9420+and+8189++%3D++++%28++select+count++%28++%2A++%29+++from+sysibm.systables+as+t1%2Csysibm.systables+as+t2%2Csysibm.systables+as+t3++%29++--,403,True,blocked,True,197,5.009,1,
9681,5693,POST,"1' where 9420  =  9420 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",http://localhost:18080/,403,True,blocked,True,23,11.189,1,
9682,1825,GET,1'||  (  select 'owzs' where 1475  =  1475 union all select null--,http://localhost:18080/?payload=1%27%7C%7C++%28++select+%27owzs%27+where+1475++%3D++1475+union+all+select+null--,403,True,blocked,True,112,10.074,1,
9683,1825,POST,1'||  (  select 'owzs' where 1475  =  1475 union all select null--,http://localhost:18080/,403,True,blocked,True,23,10.163,1,
9684,529,GET,"1'  )   and elt  (  4249  =  4249,7259  )   and   (  'bxnn'  =  'bxnn",http://localhost:18080/?payload=1%27++%29+++and+elt++%28++4249++%3D++4249%2C7259++%29+++and+++%28++%27bxnn%27++%3D++%27bxnn,403,True,blocked,True,123,8.154,1,
9685,529,POST,"1'  )   and elt  (  4249  =  4249,7259  )   and   (  'bxnn'  =  'bxnn",http://localhost:18080/,403,True,blocked,True,23,8.872,1,
9686,6490,GET,"1  )   union all select null,null,null,null#",http://localhost:18080/?payload=1++%29+++union+all+select+null%2Cnull%2Cnull%2Cnull%23,403,True,blocked,True,86,7.618,1,
9687,6490,POST,"1  )   union all select null,null,null,null#",http://localhost:18080/,403,True,blocked,True,23,7.783,1,
9688,1390,GET,if  (  8858  =  5680  )   select 8858 else drop function pyuo--,http://localhost:18080/?payload=if++%28++8858++%3D++5680++%29+++select+8858+else+drop+function+pyuo--,403,True,blocked,True,101,6.059,1,
9689,1390,POST,if  (  8858  =  5680  )   select 8858 else drop function pyuo--,http://localhost:18080/,403,True,blocked,True,23,13.991,1,
9690,1035,GET,-4323'   )    )    or 6968  =  1393,http://localhost:18080/?payload=-4323%27+++%29++++%29++++or+6968++%3D++1393,403,True,blocked,True,75,15.087,1,
9691,1035,POST,-4323'   )    )    or 6968  =  1393,http://localhost:18080/,403,True,blocked,True,23,18.348,1,
9692,664,GET, or 1 in   (  select @@version  )  --,http://localhost:18080/?payload=+or+1+in+++%28++select+%40%40version++%29++--,200,False,bypass,True,77,20.474,1,
9693,664,POST, or 1 in   (  select @@version  )  --,http://localhost:18080/,200,False,bypass,True,23,21.313,1,
9694,5131,GET," select * from users where id  =  1 or 1#""1 union select null,version  (    )   -- 1",http://localhost:18080/?payload=+select+%2A+from+users+where+id++%3D++1+or+1%23%221+union+select+null%2Cversion++%28++++%29+++--+1,403,True,blocked,True,130,22.478,1,
9695,5131,POST," select * from users where id  =  1 or 1#""1 union select null,version  (    )   -- 1",http://localhost:18080/,403,True,blocked,True,23,23.057,1,
9696,1063,GET,"1' and elt  (  4249  =  4249,7259  )   and 'nsbj' like 'nsbj",http://localhost:18080/?payload=1%27+and+elt++%28++4249++%3D++4249%2C7259++%29+++and+%27nsbj%27+like+%27nsbj,403,True,blocked,True,108,15.749,1,
9697,1063,POST,"1' and elt  (  4249  =  4249,7259  )   and 'nsbj' like 'nsbj",http://localhost:18080/,403,True,blocked,True,23,5.835,1,
9698,1473,GET,"select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4#",http://localhost:18080/?payload=select+count++%28++%2A++%29+++from+rdb%24fields+as+t1%2Crdb%24types+as+t2%2Crdb%24collations+as+t3%2Crdb%24functions+as+t4%23,403,True,blocked,True,157,6.005,1,
9699,1473,POST,"select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4#",http://localhost:18080/,403,True,blocked,True,23,7.101,1,
9700,5178,GET,"1%""   )    )    or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",http://localhost:18080/?payload=1%25%22+++%29++++%29++++or+7417++%3D++++%28++select+count++%28++%2A++%29+++from+sysibm.systables+as+t1%2Csysibm.systables+as+t2%2Csysibm.systables+as+t3++%29++--,403,True,blocked,True,193,10.332,1,
9701,5178,POST,"1%""   )    )    or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",http://localhost:18080/,403,True,blocked,True,23,13.062,1,
9702,5544,GET,"1'   )    )    and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   'ygfv'  =  'ygfv",http://localhost:18080/?payload=1%27+++%29++++%29++++and+8514++%3D++++%28++select+count++%28++%2A++%29+++from+domain.domains+as+t1%2Cdomain.columns+as+t2%2Cdomain.tables+as+t3++%29+++and++++%28++++%28+++%27ygfv%27++%3D++%27ygfv,403,True,blocked,True,227,12.046,1,
9703,5544,POST,"1'   )    )    and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   'ygfv'  =  'ygfv",http://localhost:18080/,403,True,blocked,True,23,9.681,1,
9704,6258,GET,"1""   )    )     )   or sleep  (  5  )  #",http://localhost:18080/?payload=1%22+++%29++++%29+++++%29+++or+sleep++%28++5++%29++%23,403,True,blocked,True,86,10.817,1,
9705,6258,POST,"1""   )    )     )   or sleep  (  5  )  #",http://localhost:18080/,403,True,blocked,True,23,11.796,1,
9706,2336,GET,-7663'   )    )    or 1558  =  1104 and    (    (   'wsrq'  =  'wsrq,http://localhost:18080/?payload=-7663%27+++%29++++%29++++or+1558++%3D++1104+and++++%28++++%28+++%27wsrq%27++%3D++%27wsrq,403,True,blocked,True,120,8.719,1,
9707,2336,POST,-7663'   )    )    or 1558  =  1104 and    (    (   'wsrq'  =  'wsrq,http://localhost:18080/,403,True,blocked,True,23,7.081,1,
9708,1443,GET,"1""   )    )     )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  ""yxpo"" like ""yxpo",http://localhost:18080/?payload=1%22+++%29++++%29+++++%29+++or+extractvalue++%28++1297%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++elt++%28++1297++%3D++1297%2C1+++%29++++%29+++++%29++%2C0x717a767a71+++%29++++%29++++and++++%28++++%28+++++%28++%22yxpo%22+like+%22yxpo,403,True,blocked,True,279,6.973,1,
9709,1443,POST,"1""   )    )     )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  ""yxpo"" like ""yxpo",http://localhost:18080/,403,True,blocked,True,23,10.632,1,
9710,6093,GET,"-6554'   )    )     )   union all select 4384,4384,4384,4384,4384#",http://localhost:18080/?payload=-6554%27+++%29++++%29+++++%29+++union+all+select+4384%2C4384%2C4384%2C4384%2C4384%23,403,True,blocked,True,116,11.947,1,
9711,6093,POST,"-6554'   )    )     )   union all select 4384,4384,4384,4384,4384#",http://localhost:18080/,403,True,blocked,True,23,10.838,1,
9712,214,GET,"1'  )   as gxpb where 7107  =  7107 or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   --",http://localhost:18080/?payload=1%27++%29+++as+gxpb+where+7107++%3D++7107+or+exp++%28++~++%28++select+%2A+from+++%28++select+concat++%28++0x7171706a71%2C++%28++select+++%28++elt++%28++6270++%3D++6270%2C1+++%29++++%29+++++%29++%2C0x717a767a71%2C0x78+++%29++++%29+++x+++%29++++%29+++--,403,True,blocked,True,283,11.241,1,
9713,214,POST,"1'  )   as gxpb where 7107  =  7107 or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   --",http://localhost:18080/,403,True,blocked,True,23,8.647,1,
9714,4424,GET,"1%""   )    )    and ",http://localhost:18080/?payload=1%25%22+++%29++++%29++++and+,200,False,bypass,True,60,10.192,1,
9715,4424,POST,"1%""   )    )    and ",http://localhost:18080/,200,False,bypass,True,23,7.652,1,
9716,5643,GET,"1""  )   or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and   (  ""gcnq"" like ""gcnq",http://localhost:18080/?payload=1%22++%29+++or+++%28++select+2%2A++%28++if+++%28++++%28+++select+%2A+from+++%28++select+concat++%28++0x7171706a71%2C++%28++select+++%28++elt++%28++8113++%3D++8113%2C1+++%29++++%29+++++%29++%2C0x717a767a71%2C0x78+++%29++++%29+++s++%29++%2C+8446744073709551610%2C+8446744073709551610+++%29++++%29+++++%29+++and+++%28++%22gcnq%22+like+%22gcnq,403,True,blocked,True,371,5.502,1,
9717,5643,POST,"1""  )   or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and   (  ""gcnq"" like ""gcnq",http://localhost:18080/,403,True,blocked,True,23,6.416,1,
