probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error,audit_rule_ids,audit_transaction_ids,audit_messages,audit_files
11237,292,POST," select * from users where id  =  '1' or ||/1  =  1 union select 1,version  (    )   -- 1'",http://localhost:18080/,403,True,blocked,True,23,7.093,1,,942100|942190|949110,17845706261.635056,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-17845706261.635056
11238,6371,GET,"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and    (    (   'ootz' like 'ootz",http://localhost:18080/?payload=select+count++%28++%2A++%29+++from+sysibm.systables+as+t1%2Csysibm.systables+as+t2%2Csysibm.systables+as+t3+and++++%28++++%28+++%27ootz%27+like+%27ootz,403,True,blocked,True,183,11.847,1,,942100|949110,178457062694.899657,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062694.899657
11239,6371,POST,"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and    (    (   'ootz' like 'ootz",http://localhost:18080/,403,True,blocked,True,23,6.469,1,,942100|949110,178457062618.479938,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062618.479938
11240,1202,GET,select sleep  (  5  )   and '%'  =  ',http://localhost:18080/?payload=select+sleep++%28++5++%29+++and+%27%25%27++%3D++%27,403,True,blocked,True,83,6.227,1,,942100|942160|942170|949110,178457062635.520754,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Detects SQL benchmark and sleep injection attempts including conditional queries"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180346-178457062635.520754
11241,1202,POST,select sleep  (  5  )   and '%'  =  ',http://localhost:18080/,403,True,blocked,True,23,7.151,1,,942100|942160|942170|949110,178457062615.893969,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Detects SQL benchmark and sleep injection attempts including conditional queries"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180346-178457062615.893969
11242,5094,GET,"1%""   )    )    and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (   ""%""  =  """,http://localhost:18080/?payload=1%25%22+++%29++++%29++++and+3202++%3D++like++%28++%27abcdefg%27%2Cupper++%28++hex++%28++randomblob++%28++500000000%2F2+++%29++++%29++++++%29++++%29++++and++++%28++++%28+++%22%25%22++%3D++%22,403,True,blocked,True,222,6.693,1,,942100|942151|949110,178457062635.537376,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062635.537376
11243,5094,POST,"1%""   )    )    and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (   ""%""  =  """,http://localhost:18080/,403,True,blocked,True,23,6.681,1,,942100|942151|949110,178457062673.959006,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062673.959006
11244,1926,GET,"1  )   as wvpl where 9791  =  9791 and make_set  (  3491  =  9067,9067  )  --",http://localhost:18080/?payload=1++%29+++as+wvpl+where+9791++%3D++9791+and+make_set++%28++3491++%3D++9067%2C9067++%29++--,403,True,blocked,True,121,5.792,1,,942100|942151|949110,178457062663.368476,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062663.368476
11245,1926,POST,"1  )   as wvpl where 9791  =  9791 and make_set  (  3491  =  9067,9067  )  --",http://localhost:18080/,403,True,blocked,True,23,5.747,1,,942100|942151|949110,178457062628.423022,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062628.423022
11246,3321,GET,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and '%'  =  '",http://localhost:18080/?payload=call+regexp_substring++%28++repeat++%28++right++%28++char++%28++3702++%29++%2C0++%29++%2C500000000++%29++%2Cnull++%29+++and+%27%25%27++%3D++%27,200,False,bypass,True,175,6.44,1,,,178457062645.643266,[],transactions/20260720/20260720-1803/20260720-180346-178457062645.643266
11247,3321,POST,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and '%'  =  '",http://localhost:18080/,200,False,bypass,True,23,7.496,1,,,178457062670.963348,[],transactions/20260720/20260720-1803/20260720-180346-178457062670.963348
11248,6396,GET,"-1072%""   )    )    or 3090  =  3539",http://localhost:18080/?payload=-1072%25%22+++%29++++%29++++or+3090++%3D++3539,403,True,blocked,True,78,5.419,1,,942100|949110,178457062656.917833,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062656.917833
11249,6396,POST,"-1072%""   )    )    or 3090  =  3539",http://localhost:18080/,403,True,blocked,True,23,6.207,1,,942100|949110,178457062637.936922,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062637.936922
11250,2693,GET,"1""   )    )    as uqkn where 4642  =  4642 or elt  (  6272  =  6272,sleep  (  5   )    )   --",http://localhost:18080/?payload=1%22+++%29++++%29++++as+uqkn+where+4642++%3D++4642+or+elt++%28++6272++%3D++6272%2Csleep++%28++5+++%29++++%29+++--,403,True,blocked,True,145,7.21,1,,942100|942160|949110,178457062692.177494,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062692.177494
11251,2693,POST,"1""   )    )    as uqkn where 4642  =  4642 or elt  (  6272  =  6272,sleep  (  5   )    )   --",http://localhost:18080/,403,True,blocked,True,23,7.664,1,,942100|942160|949110,178457062647.361224,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062647.361224
11252,512,GET,"1%""   )    )     )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  ""%""  =  """,http://localhost:18080/?payload=1%25%22+++%29++++%29+++++%29+++and+6240++%3D++++%28++%27qqpjq%27%7C%7C++%28++select+case+6240+when+6240+then+1+else+0+end+from+rdb%24database++%29++%7C%7C%27qzvzq%27++%29+++and++++%28++++%28+++++%28++%22%25%22++%3D++%22,403,True,blocked,True,251,5.533,1,,942100|949110,178457062694.757033,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062694.757033
11253,512,POST,"1%""   )    )     )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  ""%""  =  """,http://localhost:18080/,403,True,blocked,True,23,5.61,1,,942100|949110,178457062759.337121,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180347-178457062759.337121
11254,1439,GET,"1' in boolean mode  )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://localhost:18080/?payload=1%27+in+boolean+mode++%29+++and+8635++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++--,403,True,blocked,True,168,6.126,1,,942100|949110,178457062744.077234,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180347-178457062744.077234
11255,1439,POST,"1' in boolean mode  )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://localhost:18080/,403,True,blocked,True,23,6.031,1,,942100|949110,178457062787.927370,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180347-178457062787.927370
11256,3032,GET,"1""  )   as mohv where 2171  =  2171 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",http://localhost:18080/?payload=1%22++%29+++as+mohv+where+2171++%3D++2171+or+++%28++select+%2A+from+++%28++select++%28++sleep++%28++5+++%29++++%29+++++%29++sddo++%29++%23,403,True,blocked,True,170,6.203,1,,942100|942160|949110,178457062775.241545,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180347-178457062775.241545
11257,3032,POST,"1""  )   as mohv where 2171  =  2171 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",http://localhost:18080/,403,True,blocked,True,23,6.132,1,,942100|942160|949110,178457062771.938941,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180347-178457062771.938941
11258,2076,GET,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual",http://localhost:18080/?payload=select+dbms_pipe.receive_message++%28++chr++%28++66++%29++%7C%7Cchr++%28++67++%29++%7C%7Cchr++%28++79++%29++%7C%7Cchr++%28++101++%29++%2C5++%29+++from+dual,403,True,blocked,True,187,6.689,1,,933160|942100|949110,178457062729.446028,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180347-178457062729.446028
11259,2076,POST,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual",http://localhost:18080/,403,True,blocked,True,23,6.903,1,,933160|942100|949110,178457062758.633356,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180347-178457062758.633356
11260,4599,GET,"1'   )    )     )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (     (  'tpeo' like 'tpeo",http://localhost:18080/?payload=1%27+++%29++++%29+++++%29+++or+8466++%3D++benchmark++%28++5000000%2Cmd5++%28++0x694a4745+++%29++++%29++++and++++%28++++%28+++++%28++%27tpeo%27+like+%27tpeo,403,True,blocked,True,187,5.551,1,,933160|942100|942151|942160|949110,178457062731.234467,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180347-178457062731.234467
11261,4599,POST,"1'   )    )     )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (     (  'tpeo' like 'tpeo",http://localhost:18080/,403,True,blocked,True,23,5.659,1,,933160|942100|942151|942160|949110,178457062756.035198,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180347-178457062756.035198
11262,3376,GET,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual  )  ||'",http://localhost:18080/?payload=select+dbms_pipe.receive_message++%28++chr++%28++66++%29++%7C%7Cchr++%28++67++%29++%7C%7Cchr++%28++79++%29++%7C%7Cchr++%28++101++%29++%2C5++%29+++from+dual++%29++%7C%7C%27,403,True,blocked,True,203,5.532,1,,933160|942100|949110,178457062765.481113,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180347-178457062765.481113
11263,3376,POST,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual  )  ||'",http://localhost:18080/,403,True,blocked,True,23,5.536,1,,933160|942100|949110,17845706276.565559,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180347-17845706276.565559
11264,5450,GET,"1'  )   as omtb where 1183  =  1183 and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://localhost:18080/?payload=1%27++%29+++as+omtb+where+1183++%3D++1183+and+8635++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++--,403,True,blocked,True,182,6.102,1,,942100|949110,178457062727.812267,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180347-178457062727.812267
11265,5450,POST,"1'  )   as omtb where 1183  =  1183 and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://localhost:18080/,403,True,blocked,True,23,5.479,1,,942100|949110,178457062786.631355,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180347-178457062786.631355
11266,886,GET,"1 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  ",http://localhost:18080/?payload=1+procedure+analyse++%28++extractvalue++%28++5840%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++case+when+++%28++5840++%3D++5840++%29+++then+1+else+0+end+++%29++++%29+++%2C0x717a767a71+++%29++++%29+++%2C1++%29++,403,True,blocked,True,255,5.637,1,,942100|942151|942230|942320|949110,178457062713.062742,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180347-178457062713.062742
11267,886,POST,"1 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  ",http://localhost:18080/,403,True,blocked,True,23,6.433,1,,942100|942151|942230|942320|949110,178457062779.922533,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180347-178457062779.922533
11268,2173,GET,"1""   )    )    or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (   ""chvi"" like ""chvi",http://localhost:18080/?payload=1%22+++%29++++%29++++or+elt++%28++6272++%3D++6272%2Csleep++%28++5+++%29++++%29++++and++++%28++++%28+++%22chvi%22+like+%22chvi,403,True,blocked,True,157,6.047,1,,942100|942160|949110,178457062761.034876,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180347-178457062761.034876
